#k-distance frequency[THz]
0.62170509 9.64896126
0.62434384 9.65550297
0.62698261 9.66136241
0.62962137 9.66680303
0.63226012 9.67204472
0.63489889 9.67726705
0.63753765 9.68261330
0.64017640 9.68119681
0.64281517 9.67713703
0.64545393 9.67291520
0.64809268 9.66860205
0.65073144 9.66425488
0.65337021 9.65992094
0.65600896 9.65564009
0.65864772 9.65144689
0.66128647 9.64737220
0.66392524 9.64344446
0.66656400 9.63969067
0.66920275 9.63613705
0.67184152 9.63280952
0.67448028 9.62973402
0.67711903 9.62693651
0.67975779 9.62444293
0.68239656 9.62227890
0.68503531 9.62046919
0.68767407 9.61903714
0.69031284 9.61800379
0.69295159 9.61738687
0.69559035 9.61719970
0.69822912 9.61744995
0.70086787 9.61813844
0.70350663 9.61925800
0.70614540 9.62079251
0.70878415 9.62271625
0.71142291 9.62499366
0.71406168 9.62757954
0.71670042 9.63041981
0.71933919 9.63345266
0.72197796 9.63661018
0.72461670 9.63982027
0.72725547 9.64300868
0.72989424 9.64610116
0.73253298 9.64902550
0.73517175 9.65171348
0.73781052 9.65410250
0.74044926 9.65613713
0.74308803 9.65777032
0.74572680 9.65896445
0.74836554 9.65969205
0.75100431 9.65993522

0.00000000 9.65993720
0.00247427 9.65993720
0.00494854 9.65993720
0.00742281 9.65993720
0.00989707 9.65993720
0.01237134 9.65993720
0.01484561 9.65993720
0.01731988 9.65993720
0.01731988 9.65993720
0.01993553 9.66040510
0.02255117 9.66185352
0.02516682 9.66439309
0.02778250 9.66819796
0.03039814 9.67348395
0.03301379 9.68048236
0.03562944 9.68941055
0.03824508 9.70044417
0.04086073 9.71369590
0.04347641 9.72920449
0.04609205 9.74693458
0.04870770 9.76678500
0.05132335 9.78860215
0.05393899 9.81219456
0.05655464 9.83734619
0.05917032 9.86382727
0.06178596 9.89140240
0.06440161 9.91983617
0.06701726 9.91659590
0.06963290 9.90299647
0.07224855 9.88883030
0.07486423 9.87412624
0.07747987 9.85891605
0.08009552 9.84323442
0.08271117 9.82711895
0.08532681 9.81061009
0.08794246 9.79375108
0.09055814 9.77658784
0.09317378 9.75916885
0.09578943 9.74154497
0.09840507 9.72376930
0.10102072 9.70589700
0.10363637 9.68798513
0.10625201 9.67009252
0.10886769 9.65227972
0.11148334 9.63460914
0.11409898 9.61714545
0.11671463 9.59995661
0.11933028 9.58311605
0.12194592 9.56670729
0.12456160 9.55083378
0.12717725 9.53564040
0.12979289 9.52135728
0.13240854 9.50835813
0.13502419 9.49707407
0.13763983 9.48753083
0.14025551 9.47921012
0.14287116 9.47160028
0.14548680 9.46443541
0.14810245 9.45761448
0.15071810 9.45111685
0.15333374 9.44496007
0.15594942 9.43918054
0.15856507 9.43382405
0.16118071 9.42894060
0.16379636 9.42458101
0.16641201 9.42079453
0.16902765 9.41762674
0.17164333 9.41511778
0.17425898 9.41330073
0.17687462 9.41220032
0.17949027 9.41183179
0.17949027 9.41183179
0.18196454 9.41183179
0.18443881 9.41183179
0.18691308 9.41183179
0.18938734 9.41183179
0.19186161 9.41183179
0.19433588 9.41183179
0.19681015 9.41183179
0.19681015 9.41183179
0.19942580 9.41220032
0.20204144 9.41330073
0.20465709 9.41511778
0.20727277 9.41762674
0.20988841 9.42079453
0.21250406 9.42458101
0.21511971 9.42894060
0.21773535 9.43382405
0.22035100 9.43918054
0.22296668 9.44496007
0.22558232 9.45111685
0.22819797 9.45761448
0.23081362 9.46443541
0.23342926 9.47160028
0.23604491 9.47921012
0.23866059 9.48753083
0.24127623 9.49707407
0.24389188 9.50835813
0.24650753 9.52135728
0.24912317 9.53564040
0.25173882 9.55083378
0.25435450 9.56670729
0.25697014 9.58311605
0.25958579 9.59995661
0.26220144 9.61714545
0.26481708 9.63460914
0.26743273 9.65227972
0.27004841 9.67009252
0.27266405 9.68798513
0.27527970 9.70589700
0.27789535 9.72376930
0.28051099 9.74154497
0.28312664 9.75916885
0.28574228 9.77658784
0.28835796 9.79375108
0.29097361 9.81061009
0.29358925 9.82711895
0.29620490 9.84323442
0.29882055 9.85891605
0.30143619 9.87412624
0.30405187 9.88883030
0.30666752 9.90299647
0.30928316 9.91659590
0.31189881 9.91983617
0.31451446 9.89140240
0.31713010 9.86382727
0.31974578 9.83734619
0.32236143 9.81219456
0.32497707 9.78860215
0.32759272 9.76678500
0.33020837 9.74693458
0.33282401 9.72920449
0.33543969 9.71369590
0.33805534 9.70044417
0.34067098 9.68941055
0.34328663 9.68048236
0.34590228 9.67348395
0.34851792 9.66819796
0.35113360 9.66439309
0.35374925 9.66185352
0.35636489 9.66040510
0.35898054 9.65993720
0.35898054 9.65993720
0.36161931 9.66041409
0.36425805 9.66188732
0.36689682 9.66446771
0.36953559 9.66832723
0.37217433 9.67367607
0.37481310 9.68073429
0.37745187 9.68970031
0.38009061 9.70072120
0.38272938 9.71386975
0.38536815 9.72913116
0.38800689 9.74639838
0.39064566 9.76547116
0.39328443 9.78604953
0.39592317 9.80770603
0.39856194 9.82980495
0.40120071 9.85129939
0.40383945 9.87030686
0.40647822 9.88377327
0.40911699 9.88913596
0.41175573 9.88735125
0.41439450 9.88125355
0.41703327 9.87285897
0.41967201 9.86321624
0.42231078 9.85286736
0.42494955 9.84211861
0.42758829 9.83116295
0.43022706 9.82013498
0.43286583 9.80913690
0.43550457 9.79825138
0.43814334 9.78754827
0.44078211 9.77708816
0.44342085 9.76692418
0.44605962 9.75710285
0.44869839 9.74766431
0.45133713 9.73864209
0.45397590 9.73006259
0.45661464 9.72194423
0.45925341 9.71429645
0.46189218 9.70711824
0.46453092 9.70039657
0.46716969 9.69410433
0.46980846 9.68819796
0.47244720 9.68500753
0.47508597 9.68845571
0.47772474 9.69140318
0.48036348 9.69367259
0.48300225 9.69504152
0.48564102 9.69523324
0.48827976 9.69390957
0.49091853 9.69066918
0.49355730 9.68505715
0.49619604 9.67659267
0.49883481 9.66481948
0.50147358 9.64937476
0.50411232 9.63005911
0.50675109 9.60688210
0.50938986 9.58006552
0.51202860 9.55000723
0.51466737 9.51722602
0.51730614 9.48231022
0.51994488 9.44588352
0.52258365 9.40859118
0.52522242 9.37110484
0.52786116 9.33414393
0.53049993 9.29851374
0.53313870 9.26516115
0.53577744 9.23524130
0.53841621 9.21043396
0.54105498 9.19273370
0.54369372 9.18138765
0.54633249 9.17740840
0.54633249 9.17740840
0.54880676 9.17740840
0.55128102 9.17740840
0.55375529 9.17740840
0.55622956 9.17740840
0.55870383 9.17740840
0.56117810 9.17740840
0.56365237 9.17740840
0.56365237 9.17740840
0.56629114 9.18138765
0.56892988 9.19273370
0.57156865 9.21043396
0.57420742 9.23524130
0.57684616 9.26516115
0.57948493 9.29851374
0.58212370 9.33414393
0.58476244 9.37110484
0.58740121 9.40859118
0.59003998 9.44588352
0.59267872 9.48231022
0.59531749 9.51722602
0.59795626 9.55000723
0.60059500 9.58006552
0.60323377 9.60688210
0.60587254 9.63005911
0.60851128 9.64937476
0.61115005 9.66481948
0.61378882 9.67659267
0.61642756 9.68505715
0.61906633 9.69066918
0.62170509 9.69390957
0.62434384 9.69523324
0.62698261 9.69504152
0.62962137 9.69367259
0.63226012 9.69140318
0.63489889 9.68845571
0.63753765 9.68500753
0.64017640 9.68819796
0.64281517 9.69410433
0.64545393 9.70039657
0.64809268 9.70711824
0.65073144 9.71429645
0.65337021 9.72194423
0.65600896 9.73006259
0.65864772 9.73864209
0.66128647 9.74766431
0.66392524 9.75710285
0.66656400 9.76692418
0.66920275 9.77708816
0.67184152 9.78754827
0.67448028 9.79825138
0.67711903 9.80913690
0.67975779 9.82013498
0.68239656 9.83116295
0.68503531 9.84211861
0.68767407 9.85286736
0.69031284 9.86321624
0.69295159 9.87285897
0.69559035 9.88125355
0.69822912 9.88735125
0.70086787 9.88913596
0.70350663 9.88377327
0.70614540 9.87030686
0.70878415 9.85129939
0.71142291 9.82980495
0.71406168 9.80770603
0.71670042 9.78604953
0.71933919 9.76547116
0.72197796 9.74639838
0.72461670 9.72913116
0.72725547 9.71386975
0.72989424 9.70072120
0.73253298 9.68970031
0.73517175 9.68073429
0.73781052 9.67367607
0.74044926 9.66832723
0.74308803 9.66446771
0.74572680 9.66188732
0.74836554 9.66041409
0.75100431 9.65993720

0.00000000 10.04658127
0.00247427 10.04658127
0.00494854 10.04658127
0.00742281 10.04658127
0.00989707 10.04658127
0.01237134 10.04658127
0.01484561 10.04658127
0.01731988 10.04658127
0.01731988 10.04658127
0.01993553 10.04621756
0.02255117 10.04512011
0.02516682 10.04329116
0.02778250 10.04073095
0.03039814 10.03743992
0.03301379 10.03341885
0.03562944 10.02866890
0.03824508 10.02319186
0.04086073 10.01699024
0.04347641 10.01006749
0.04609205 10.00242820
0.04870770 9.99407826
0.05132335 9.98502511
0.05393899 9.97527789
0.05655464 9.96484769
0.05917032 9.95374768
0.06178596 9.94199335
0.06440161 9.92960259
0.06701726 9.94889692
0.06963290 9.97835903
0.07224855 10.00800437
0.07486423 10.03762297
0.07747987 10.06701345
0.08009552 10.09598301
0.08271117 10.12434745
0.08532681 10.15193098
0.08794246 10.17856597
0.09055814 10.20409273
0.09317378 10.22835916
0.09578943 10.25122044
0.09840507 10.27253859
0.10102072 10.29218181
0.10363637 10.31002365
0.10625201 10.32594128
0.10886769 10.33981232
0.11148334 10.35150746
0.11409898 10.36087184
0.11671463 10.36767163
0.11933028 10.37143279
0.12194592 10.37115580
0.12456160 10.36607521
0.12717725 10.35706267
0.12979289 10.34506417
0.13240854 10.33043097
0.13502419 10.31326629
0.13763983 10.29360550
0.14025551 10.27147938
0.14287116 10.24694136
0.14548680 10.22008384
0.14810245 10.19105127
0.15071810 10.16005306
0.15333374 10.12737762
0.15594942 10.09340870
0.15856507 10.05864526
0.16118071 10.02372547
0.16379636 9.98945449
0.16641201 9.95683198
0.16902765 9.92706846
0.17164333 9.90156730
0.17425898 9.88183614
0.17687462 9.86929379
0.17949027 9.86498376
0.17949027 9.86498376
0.18196454 9.86498376
0.18443881 9.86498376
0.18691308 9.86498376
0.18938734 9.86498376
0.19186161 9.86498376
0.19433588 9.86498376
0.19681015 9.86498376
0.19681015 9.86498376
0.19942580 9.86929379
0.20204144 9.88183614
0.20465709 9.90156730
0.20727277 9.92706846
0.20988841 9.95683198
0.21250406 9.98945449
0.21511971 10.02372547
0.21773535 10.05864526
0.22035100 10.09340870
0.22296668 10.12737762
0.22558232 10.16005306
0.22819797 10.19105127
0.23081362 10.22008384
0.23342926 10.24694136
0.23604491 10.27147938
0.23866059 10.29360550
0.24127623 10.31326629
0.24389188 10.33043097
0.24650753 10.34506417
0.24912317 10.35706267
0.25173882 10.36607521
0.25435450 10.37115580
0.25697014 10.37143279
0.25958579 10.36767163
0.26220144 10.36087184
0.26481708 10.35150746
0.26743273 10.33981232
0.27004841 10.32594128
0.27266405 10.31002365
0.27527970 10.29218181
0.27789535 10.27253859
0.28051099 10.25122044
0.28312664 10.22835916
0.28574228 10.20409273
0.28835796 10.17856597
0.29097361 10.15193098
0.29358925 10.12434745
0.29620490 10.09598301
0.29882055 10.06701345
0.30143619 10.03762297
0.30405187 10.00800437
0.30666752 9.97835903
0.30928316 9.94889692
0.31189881 9.92960259
0.31451446 9.94199335
0.31713010 9.95374768
0.31974578 9.96484769
0.32236143 9.97527789
0.32497707 9.98502511
0.32759272 9.99407826
0.33020837 10.00242820
0.33282401 10.01006749
0.33543969 10.01699024
0.33805534 10.02319186
0.34067098 10.02866890
0.34328663 10.03341885
0.34590228 10.03743992
0.34851792 10.04073095
0.35113360 10.04329116
0.35374925 10.04512011
0.35636489 10.04621756
0.35898054 10.04658127
0.35898054 10.04658127
0.36161931 10.04621044
0.36425805 10.04509620
0.36689682 10.04324643
0.36953559 10.04067227
0.37217433 10.03738971
0.37481310 10.03342001
0.37745187 10.02879051
0.38009061 10.02353576
0.38272938 10.01769951
0.38536815 10.01133796
0.38800689 10.00452555
0.39064566 9.99736562
0.39328443 9.99001117
0.39592317 9.98270776
0.39856194 9.97588792
0.40120071 9.97038488
0.40383945 9.96786511
0.40647822 9.97116979
0.40911699 9.98265560
0.41175573 10.00116934
0.41439450 10.02369025
0.41703327 10.04802709
0.41967201 10.07296761
0.42231078 10.09781796
0.42494955 10.12213155
0.42758829 10.14558645
0.43022706 10.16793016
0.43286583 10.18895334
0.43550457 10.20847648
0.43814334 10.22634283
0.44078211 10.24241439
0.44342085 10.25656966
0.44605962 10.26870232
0.44869839 10.27872064
0.45133713 10.28654723
0.45397590 10.29211928
0.45661464 10.29538913
0.45925341 10.29632512
0.46189218 10.29162912
0.46453092 10.28245548
0.46716969 10.27176842
0.46980846 10.25958662
0.47244720 10.24595113
0.47508597 10.23093190
0.47772474 10.21463558
0.48036348 10.19721466
0.48300225 10.17887765
0.48564102 10.15989948
0.48827976 10.14062996
0.49091853 10.12149673
0.49355730 10.10299674
0.49619604 10.08566938
0.49883481 10.07004671
0.50147358 10.05658520
0.50411232 10.04559631
0.50675109 10.03720166
0.50938986 10.03007151
0.51202860 10.02149217
0.51466737 10.01513693
0.51730614 10.01078437
0.51994488 10.00815221
0.52258365 10.00693099
0.52522242 10.00680909
0.52786116 10.00748894
0.53049993 10.00869642
0.53313870 10.01018542
0.53577744 10.01173973
0.53841621 10.01317343
0.54105498 10.01433071
0.54369372 10.01508536
0.54633249 10.01534028
0.54633249 10.01534028
0.54880676 10.01534028
0.55128102 10.01534028
0.55375529 10.01534028
0.55622956 10.01534028
0.55870383 10.01534028
0.56117810 10.01534028
0.56365237 10.01534028
0.56365237 10.01534028
0.56629114 10.01508536
0.56892988 10.01433071
0.57156865 10.01317343
0.57420742 10.01173973
0.57684616 10.01018542
0.57948493 10.00869642
0.58212370 10.00748894
0.58476244 10.00680909
0.58740121 10.00693099
0.59003998 10.00815221
0.59267872 10.01078437
0.59531749 10.01513693
0.59795626 10.02149217
0.60059500 10.03007151
0.60323377 10.03720166
0.60587254 10.04559631
0.60851128 10.05658520
0.61115005 10.07004671
0.61378882 10.08566938
0.61642756 10.10299674
0.61906633 10.12149673
0.62170509 10.14062996
0.62434384 10.15989948
0.62698261 10.17887765
0.62962137 10.19721466
0.63226012 10.21463558
0.63489889 10.23093190
0.63753765 10.24595113
0.64017640 10.25958662
0.64281517 10.27176842
0.64545393 10.28245548
0.64809268 10.29162912
0.65073144 10.29632512
0.65337021 10.29538913
0.65600896 10.29211928
0.65864772 10.28654723
0.66128647 10.27872064
0.66392524 10.26870232
0.66656400 10.25656966
0.66920275 10.24241439
0.67184152 10.22634283
0.67448028 10.20847648
0.67711903 10.18895334
0.67975779 10.16793016
0.68239656 10.14558645
0.68503531 10.12213155
0.68767407 10.09781796
0.69031284 10.07296761
0.69295159 10.04802709
0.69559035 10.02369025
0.69822912 10.00116934
0.70086787 9.98265560
0.70350663 9.97116979
0.70614540 9.96786511
0.70878415 9.97038488
0.71142291 9.97588792
0.71406168 9.98270776
0.71670042 9.99001117
0.71933919 9.99736562
0.72197796 10.00452555
0.72461670 10.01133796
0.72725547 10.01769951
0.72989424 10.02353576
0.73253298 10.02879051
0.73517175 10.03342001
0.73781052 10.03738971
0.74044926 10.04067227
0.74308803 10.04324643
0.74572680 10.04509620
0.74836554 10.04621044
0.75100431 10.04658127

0.00000000 10.04658343
0.00247427 10.04658343
0.00494854 10.04658343
0.00742281 10.04658343
0.00989707 10.04658343
0.01237134 10.04658343
0.01484561 10.04658343
0.01731988 10.04658343
0.01731988 10.04658343
0.01993553 10.04717196
0.02255117 10.04894029
0.02516682 10.05187558
0.02778250 10.05595998
0.03039814 10.06116854
0.03301379 10.06746935
0.03562944 10.07482355
0.03824508 10.08318550
0.04086073 10.09250291
0.04347641 10.10271700
0.04609205 10.11376273
0.04870770 10.12556905
0.05132335 10.13805920
0.05393899 10.15115110
0.05655464 10.16475775
0.05917032 10.17878774
0.06178596 10.19314575
0.06440161 10.20773316
0.06701726 10.22244867
0.06963290 10.23718896
0.07224855 10.25184931
0.07486423 10.26632430
0.07747987 10.28050839
0.08009552 10.29429651
0.08271117 10.30758453
0.08532681 10.32026963
0.08794246 10.33225064
0.09055814 10.34342812
0.09317378 10.35370451
0.09578943 10.36298402
0.09840507 10.37117260
0.10102072 10.37817799
0.10363637 10.38391009
0.10625201 10.38828198
0.10886769 10.39121286
0.11148334 10.39263520
0.11409898 10.39251351
0.11671463 10.39089855
0.11933028 10.38808978
0.12194592 10.38492274
0.12456160 10.38201253
0.12717725 10.37835478
0.12979289 10.37289376
0.13240854 10.36519790
0.13502419 10.35512118
0.13763983 10.34263227
0.14025551 10.32776220
0.14287116 10.31058971
0.14548680 10.29123929
0.14810245 10.26988457
0.15071810 10.24675485
0.15333374 10.22214401
0.15594942 10.19642196
0.15856507 10.17004833
0.16118071 10.14358777
0.16379636 10.11772452
0.16641201 10.09327114
0.16902765 10.07116221
0.17164333 10.05241937
0.17425898 10.03807300
0.17687462 10.02903559
0.17949027 10.02594613
0.17949027 10.02594613
0.18196454 10.02594613
0.18443881 10.02594613
0.18691308 10.02594613
0.18938734 10.02594613
0.19186161 10.02594613
0.19433588 10.02594613
0.19681015 10.02594613
0.19681015 10.02594613
0.19942580 10.02903559
0.20204144 10.03807300
0.20465709 10.05241937
0.20727277 10.07116221
0.20988841 10.09327114
0.21250406 10.11772452
0.21511971 10.14358777
0.21773535 10.17004833
0.22035100 10.19642196
0.22296668 10.22214401
0.22558232 10.24675485
0.22819797 10.26988457
0.23081362 10.29123929
0.23342926 10.31058971
0.23604491 10.32776220
0.23866059 10.34263227
0.24127623 10.35512118
0.24389188 10.36519790
0.24650753 10.37289376
0.24912317 10.37835478
0.25173882 10.38201253
0.25435450 10.38492274
0.25697014 10.38808978
0.25958579 10.39089855
0.26220144 10.39251351
0.26481708 10.39263520
0.26743273 10.39121286
0.27004841 10.38828198
0.27266405 10.38391009
0.27527970 10.37817799
0.27789535 10.37117260
0.28051099 10.36298402
0.28312664 10.35370451
0.28574228 10.34342812
0.28835796 10.33225064
0.29097361 10.32026963
0.29358925 10.30758453
0.29620490 10.29429651
0.29882055 10.28050839
0.30143619 10.26632430
0.30405187 10.25184931
0.30666752 10.23718896
0.30928316 10.22244867
0.31189881 10.20773316
0.31451446 10.19314575
0.31713010 10.17878774
0.31974578 10.16475775
0.32236143 10.15115110
0.32497707 10.13805920
0.32759272 10.12556905
0.33020837 10.11376273
0.33282401 10.10271700
0.33543969 10.09250291
0.33805534 10.08318550
0.34067098 10.07482355
0.34328663 10.06746935
0.34590228 10.06116854
0.34851792 10.05595998
0.35113360 10.05187558
0.35374925 10.04894029
0.35636489 10.04717196
0.35898054 10.04658343
0.35898054 10.04658343
0.36161931 10.04718305
0.36425805 10.04898003
0.36689682 10.05195566
0.36953559 10.05608131
0.37217433 10.06131754
0.37481310 10.06761481
0.37745187 10.07491413
0.38009061 10.08314788
0.38272938 10.09224068
0.38536815 10.10211014
0.38800689 10.11266780
0.39064566 10.12381990
0.39328443 10.13546824
0.39592317 10.14751101
0.39856194 10.15984359
0.40120071 10.17235938
0.40383945 10.18495067
0.40647822 10.19750939
0.40911699 10.20992795
0.41175573 10.22210005
0.41439450 10.23392141
0.41703327 10.24529046
0.41967201 10.25610902
0.42231078 10.26628280
0.42494955 10.27572188
0.42758829 10.28434101
0.43022706 10.29205986
0.43286583 10.29880303
0.43550457 10.30450006
0.43814334 10.30908527
0.44078211 10.31249754
0.44342085 10.31468008
0.44605962 10.31558019
0.44869839 10.31514916
0.45133713 10.31334228
0.45397590 10.31011915
0.45661464 10.30544431
0.45925341 10.29928836
0.46189218 10.29491353
0.46453092 10.29115874
0.46716969 10.28508774
0.46980846 10.27675151
0.47244720 10.26622899
0.47508597 10.25363119
0.47772474 10.23910597
0.48036348 10.22284329
0.48300225 10.20508072
0.48564102 10.18610854
0.48827976 10.16627343
0.49091853 10.14597904
0.49355730 10.12568077
0.49619604 10.10587180
0.49883481 10.08705773
0.50147358 10.06971923
0.50411232 10.05426718
0.50675109 10.04099952
0.50938986 10.03133152
0.51202860 10.02775989
0.51466737 10.02616675
0.51730614 10.02618958
0.51994488 10.02746542
0.52258365 10.02965417
0.52522242 10.03244904
0.52786116 10.03557903
0.53049993 10.03880732
0.53313870 10.04192819
0.53577744 10.04476366
0.53841621 10.04716060
0.54105498 10.04898844
0.54369372 10.05013743
0.54633249 10.05051746
0.54633249 10.05051746
0.54880676 10.05051746
0.55128102 10.05051746
0.55375529 10.05051746
0.55622956 10.05051746
0.55870383 10.05051746
0.56117810 10.05051746
0.56365237 10.05051746
0.56365237 10.05051746
0.56629114 10.05013743
0.56892988 10.04898844
0.57156865 10.04716060
0.57420742 10.04476366
0.57684616 10.04192819
0.57948493 10.03880732
0.58212370 10.03557903
0.58476244 10.03244904
0.58740121 10.02965417
0.59003998 10.02746542
0.59267872 10.02618958
0.59531749 10.02616675
0.59795626 10.02775989
0.60059500 10.03133152
0.60323377 10.04099952
0.60587254 10.05426718
0.60851128 10.06971923
0.61115005 10.08705773
0.61378882 10.10587180
0.61642756 10.12568077
0.61906633 10.14597904
0.62170509 10.16627343
0.62434384 10.18610854
0.62698261 10.20508072
0.62962137 10.22284329
0.63226012 10.23910597
0.63489889 10.25363119
0.63753765 10.26622899
0.64017640 10.27675151
0.64281517 10.28508774
0.64545393 10.29115874
0.64809268 10.29491353
0.65073144 10.29928836
0.65337021 10.30544431
0.65600896 10.31011915
0.65864772 10.31334228
0.66128647 10.31514916
0.66392524 10.31558019
0.66656400 10.31468008
0.66920275 10.31249754
0.67184152 10.30908527
0.67448028 10.30450006
0.67711903 10.29880303
0.67975779 10.29205986
0.68239656 10.28434101
0.68503531 10.27572188
0.68767407 10.26628280
0.69031284 10.25610902
0.69295159 10.24529046
0.69559035 10.23392141
0.69822912 10.22210005
0.70086787 10.20992795
0.70350663 10.19750939
0.70614540 10.18495067
0.70878415 10.17235938
0.71142291 10.15984359
0.71406168 10.14751101
0.71670042 10.13546824
0.71933919 10.12381990
0.72197796 10.11266780
0.72461670 10.10211014
0.72725547 10.09224068
0.72989424 10.08314788
0.73253298 10.07491413
0.73517175 10.06761481
0.73781052 10.06131754
0.74044926 10.05608131
0.74308803 10.05195566
0.74572680 10.04898003
0.74836554 10.04718305
0.75100431 10.04658343

0.00000000 12.62626776
0.00247427 12.62626776
0.00494854 12.62626776
0.00742281 12.62626776
0.00989707 12.62626776
0.01237134 12.62626776
0.01484561 12.62626776
0.01731988 12.62626776
0.01731988 12.62626776
0.01993553 12.62530629
0.02255117 12.62242809
0.02516682 12.61765174
0.02778250 12.61100803
0.03039814 12.60253969
0.03301379 12.59230107
0.03562944 12.58035759
0.03824508 12.56678525
0.04086073 12.55166989
0.04347641 12.53510643
0.04609205 12.51719797
0.04870770 12.49805482
0.05132335 12.47779340
0.05393899 12.45653506
0.05655464 12.43440483
0.05917032 12.41153011
0.06178596 12.38803925
0.06440161 12.36406015
0.06701726 12.33971882
0.06963290 12.31513790
0.07224855 12.29043530
0.07486423 12.26572280
0.07747987 12.24110478
0.08009552 12.21667710
0.08271117 12.19252606
0.08532681 12.16872754
0.08794246 12.14534640
0.09055814 12.12243597
0.09317378 12.10003784
0.09578943 12.07818183
0.09840507 12.05688610
0.10102072 12.03615750
0.10363637 12.01599202
0.10625201 11.99637531
0.10886769 11.97728333
0.11148334 11.95868299
0.11409898 11.94053289
0.11671463 11.92278410
0.11933028 11.90538117
0.12194592 11.88826341
0.12456160 11.87136681
0.12717725 11.85462681
0.12979289 11.83798220
0.13240854 11.82138054
0.13502419 11.80478497
0.13763983 11.78818203
0.14025551 11.77158946
0.14287116 11.75506245
0.14548680 11.73869637
0.14810245 11.72262478
0.15071810 11.70701218
0.15333374 11.69204278
0.15594942 11.67790729
0.15856507 11.66479033
0.16118071 11.65286046
0.16379636 11.64226370
0.16641201 11.63312072
0.16902765 11.62552687
0.17164333 11.61955419
0.17425898 11.61525430
0.17687462 11.61266145
0.17949027 11.61179508
0.17949027 11.61179508
0.18196454 11.61179508
0.18443881 11.61179508
0.18691308 11.61179508
0.18938734 11.61179508
0.19186161 11.61179508
0.19433588 11.61179508
0.19681015 11.61179508
0.19681015 11.61179508
0.19942580 11.61266145
0.20204144 11.61525430
0.20465709 11.61955419
0.20727277 11.62552687
0.20988841 11.63312072
0.21250406 11.64226370
0.21511971 11.65286046
0.21773535 11.66479033
0.22035100 11.67790729
0.22296668 11.69204278
0.22558232 11.70701218
0.22819797 11.72262478
0.23081362 11.73869637
0.23342926 11.75506245
0.23604491 11.77158946
0.23866059 11.78818203
0.24127623 11.80478497
0.24389188 11.82138054
0.24650753 11.83798220
0.24912317 11.85462681
0.25173882 11.87136681
0.25435450 11.88826341
0.25697014 11.90538117
0.25958579 11.92278410
0.26220144 11.94053289
0.26481708 11.95868299
0.26743273 11.97728333
0.27004841 11.99637531
0.27266405 12.01599202
0.27527970 12.03615750
0.27789535 12.05688610
0.28051099 12.07818183
0.28312664 12.10003784
0.28574228 12.12243597
0.28835796 12.14534640
0.29097361 12.16872754
0.29358925 12.19252606
0.29620490 12.21667710
0.29882055 12.24110478
0.30143619 12.26572280
0.30405187 12.29043530
0.30666752 12.31513790
0.30928316 12.33971882
0.31189881 12.36406015
0.31451446 12.38803925
0.31713010 12.41153011
0.31974578 12.43440483
0.32236143 12.45653506
0.32497707 12.47779340
0.32759272 12.49805482
0.33020837 12.51719797
0.33282401 12.53510643
0.33543969 12.55166989
0.33805534 12.56678525
0.34067098 12.58035759
0.34328663 12.59230107
0.34590228 12.60253969
0.34851792 12.61100803
0.35113360 12.61765174
0.35374925 12.62242809
0.35636489 12.62530629
0.35898054 12.62626776
0.35898054 12.62626776
0.36161931 12.62528923
0.36425805 12.62236009
0.36689682 12.61749957
0.36953559 12.61073953
0.37217433 12.60212413
0.37481310 12.59170948
0.37745187 12.57956301
0.38009061 12.56576287
0.38272938 12.55039713
0.38536815 12.53356289
0.38800689 12.51536528
0.39064566 12.49591630
0.39328443 12.47533366
0.39592317 12.45373943
0.39856194 12.43125869
0.40120071 12.40801804
0.40383945 12.38414416
0.40647822 12.35976231
0.40911699 12.33499482
0.41175573 12.30995970
0.41439450 12.28476930
0.41703327 12.25952904
0.41967201 12.23433640
0.42231078 12.20928007
0.42494955 12.18443925
0.42758829 12.15988337
0.43022706 12.13567192
0.43286583 12.11185471
0.43550457 12.08847228
0.43814334 12.06555675
0.44078211 12.04313269
0.44342085 12.02121844
0.44605962 11.99982733
0.44869839 11.97896918
0.45133713 11.95865166
0.45397590 11.93888166
0.45661464 11.91966653
0.45925341 11.90101503
0.46189218 11.88293806
0.46453092 11.86544909
0.46716969 11.84856418
0.46980846 11.83230173
0.47244720 11.81668180
0.47508597 11.80172518
0.47772474 11.78745225
0.48036348 11.77388164
0.48300225 11.76102886
0.48564102 11.74890493
0.48827976 11.73751525
0.49091853 11.72685853
0.49355730 11.71692622
0.49619604 11.70770206
0.49883481 11.69916221
0.50147358 11.69127551
0.50411232 11.68400425
0.50675109 11.67730506
0.50938986 11.67113014
0.51202860 11.66542849
0.51466737 11.66014735
0.51730614 11.65523348
0.51994488 11.65063417
0.52258365 11.64629665
0.52522242 11.64214335
0.52786116 11.63477501
0.53049993 11.62608718
0.53313870 11.61935473
0.53577744 11.61456403
0.53841621 11.61167422
0.54105498 11.61063534
0.54369372 11.61138813
0.54633249 11.61353748
0.54633249 11.61353748
0.54880676 11.61353748
0.55128102 11.61353748
0.55375529 11.61353748
0.55622956 11.61353748
0.55870383 11.61353748
0.56117810 11.61353748
0.56365237 11.61353748
0.56365237 11.61353748
0.56629114 11.61138813
0.56892988 11.61063534
0.57156865 11.61167422
0.57420742 11.61456403
0.57684616 11.61935473
0.57948493 11.62608718
0.58212370 11.63477501
0.58476244 11.64214335
0.58740121 11.64629665
0.59003998 11.65063417
