#k-distance eigenvalue[eV]
2.40841272 24.94938839
2.46204149 24.89818839
2.51567027 25.15008839
2.56929905 24.98918839
2.62292783 24.86808839
2.67655661 24.65838839
2.73018539 24.64518839
2.78381417 24.70168839

0.00000000 24.72378839
0.03096259 24.74908839
0.06192517 24.76568839
0.09288776 24.83018839
0.12385035 24.79188839
0.15481293 24.78108839
0.18577552 24.91618839
0.21673811 25.04898839
0.24770069 25.14218839
0.27866328 25.16118839
0.30962587 25.21258839
0.34058845 25.42798839
0.37155104 25.49888839
0.40251363 25.46948839
0.43347621 25.40628839
0.46443878 25.38198839
0.49540137 25.63388839
0.52636395 25.57358839
0.55732654 25.48508839
0.58828913 25.34938839
0.58828913 25.34938839
0.65021430 25.29948839
0.71213947 25.09378839
0.77406465 24.84858839
0.83598982 24.87258839
0.89791496 24.67558839
0.95984013 24.50588839
1.02176530 24.52998839
1.08369048 24.53188839
1.14561565 24.45288839
1.20754082 24.44138839
1.26946600 24.70538839
1.33139117 24.53408839
1.39331634 24.48338839
1.45524151 24.50548839
1.51716669 24.23658839
1.57909186 23.96368839
1.64101703 23.80288839
1.70294221 23.66498839
1.76486738 23.67688839
1.76486738 23.67688839
1.81849616 23.58948839
1.87212494 23.63708839
1.92575372 23.73908839
1.97938250 23.99008839
2.03301128 24.32858839
2.08664006 24.46218839
2.14026884 24.42608839
2.19389762 24.50178839
2.24752640 24.70618839
2.30115516 24.93858839
2.35478394 24.89888839
2.40841272 25.02648839
2.46204149 25.14268839
2.51567027 25.17678839
2.56929905 25.12588839
2.62292783 24.88018839
2.67655661 24.84818839
2.73018539 24.88748839
2.78381417 24.72378839

0.00000000 24.88938839
0.03096259 24.75058839
0.06192517 24.86118839
0.09288776 24.90428839
0.12385035 24.96018839
0.15481293 25.14588839
0.18577552 25.29398839
0.21673811 25.27138839
0.24770069 25.23878839
0.27866328 25.38598839
0.30962587 25.49818839
0.34058845 25.59628839
0.37155104 25.56738839
0.40251363 25.55548839
0.43347621 25.68088839
0.46443878 25.69538839
0.49540137 25.68158839
0.52636395 25.72038839
0.55732654 25.59098839
0.58828913 25.34948839
0.58828913 25.34948839
0.65021430 25.46568839
0.71213947 25.16588839
0.77406465 25.06218839
0.83598982 25.02418839
0.89791496 24.84588839
0.95984013 24.53318839
1.02176530 24.66858839
1.08369048 24.72708839
1.14561565 24.65598839
1.20754082 24.62848839
1.26946600 24.75628839
1.33139117 24.76408839
1.39331634 24.75768839
1.45524151 24.56298839
1.51716669 24.25528839
1.57909186 24.00358839
1.64101703 23.88468839
1.70294221 23.78648839
1.76486738 23.67718839
1.76486738 23.67718839
1.81849616 23.80378839
1.87212494 23.82848839
1.92575372 23.88008839
1.97938250 24.03498839
2.03301128 24.46298839
2.08664006 24.59818839
2.14026884 24.65308839
2.19389762 24.65548839
2.24752640 24.78278839
2.30115516 25.06178839
2.35478394 25.00318839
2.40841272 25.09988839
2.46204149 25.15818839
2.51567027 25.30878839
2.56929905 25.21038839
2.62292783 25.17358839
2.67655661 25.05548839
2.73018539 25.15138839
2.78381417 24.88938839

0.00000000 25.19088839
0.03096259 25.31168839
0.06192517 25.24158839
0.09288776 25.20898839
0.12385035 25.30768839
0.15481293 25.40938839
0.18577552 25.36008839
0.21673811 25.30718839
0.24770069 25.28158839
0.27866328 25.40868839
0.30962587 25.55158839
0.34058845 25.67308839
0.37155104 25.74598839
0.40251363 25.74838839
0.43347621 25.74388839
0.46443878 25.79348839
0.49540137 25.80408839
0.52636395 25.74278839
0.55732654 25.60718839
0.58828913 25.66578839
0.58828913 25.66578839
0.65021430 25.49808839
0.71213947 25.27038839
0.77406465 25.30348839
0.83598982 25.06038839
0.89791496 25.00168839
0.95984013 24.76438839
1.02176530 24.86388839
1.08369048 24.80198839
1.14561565 24.83238839
1.20754082 24.86528839
1.26946600 24.80638839
1.33139117 25.09478839
1.39331634 24.99228839
1.45524151 24.60928839
1.51716669 24.37698839
1.57909186 24.27628839
1.64101703 24.11618839
1.70294221 23.88698839
1.76486738 23.94408839
1.76486738 23.94408839
1.81849616 23.90948839
1.87212494 23.96398839
1.92575372 24.03218839
1.97938250 24.28978839
2.03301128 24.57328839
2.08664006 24.64098839
2.14026884 24.71068839
2.19389762 24.70648839
2.24752640 24.85878839
2.30115516 25.12908839
2.35478394 25.20908839
2.40841272 25.19918839
2.46204149 25.34798839
2.51567027 25.34498839
2.56929905 25.42518839
2.62292783 25.53228839
2.67655661 25.48348839
2.73018539 25.26998839
2.78381417 25.19088839

0.00000000 25.33318839
0.03096259 25.33368839
0.06192517 25.47758839
0.09288776 25.50348839
0.12385035 25.47338839
0.15481293 25.42378839
0.18577552 25.47128839
0.21673811 25.49488839
0.24770069 25.50438839
0.27866328 25.55708839
0.30962587 25.75008839
0.34058845 25.79538839
0.37155104 25.92698839
0.40251363 25.93338839
0.43347621 25.91248839
0.46443878 26.04448839
0.49540137 25.98198839
0.52636395 25.85258839
0.55732654 25.69178839
0.58828913 25.93018839
0.58828913 25.93018839
0.65021430 25.79758839
0.71213947 25.59078839
0.77406465 25.37888839
0.83598982 25.25688839
0.89791496 25.04928839
0.95984013 24.92898839
1.02176530 24.88148839
1.08369048 25.02948839
1.14561565 24.93098839
1.20754082 24.87838839
1.26946600 25.09268839
1.33139117 25.17818839
1.39331634 25.02648839
1.45524151 24.66688839
1.51716669 24.40078839
1.57909186 24.35858839
1.64101703 24.12438839
1.70294221 23.96588839
1.76486738 24.06598839
1.76486738 24.06598839
1.81849616 23.99618839
1.87212494 23.96778839
1.92575372 24.35798839
1.97938250 24.41628839
2.03301128 24.68928839
2.08664006 24.83148839
2.14026884 24.88288839
2.19389762 24.90728839
2.24752640 25.09818839
2.30115516 25.19738839
2.35478394 25.42118839
2.40841272 25.46028839
2.46204149 25.56538839
2.51567027 25.35798839
2.56929905 25.71788839
2.62292783 25.72738839
2.67655661 25.64258839
2.73018539 25.30968839
2.78381417 25.33318839

0.00000000 25.74848839
0.03096259 25.76538839
0.06192517 25.80008839
0.09288776 25.82708839
0.12385035 25.88988839
0.15481293 25.79418839
0.18577552 25.74708839
0.21673811 25.82108839
0.24770069 25.85028839
0.27866328 25.85478839
0.30962587 25.84178839
0.34058845 25.87738839
0.37155104 25.97498839
0.40251363 26.26898839
0.43347621 26.18368839
0.46443878 26.12378839
0.49540137 26.12218839
0.52636395 25.90408839
0.55732654 25.95598839
0.58828913 25.93028839
0.58828913 25.93028839
0.65021430 25.84568839
0.71213947 25.67678839
0.77406465 25.60478839
0.83598982 25.33598839
0.89791496 25.16148839
0.95984013 25.26708839
1.02176530 25.08428839
1.08369048 25.16628839
1.14561565 25.21448839
1.20754082 25.09448839
1.26946600 25.17468839
1.33139117 25.42088839
1.39331634 25.22758839
1.45524151 24.89598839
1.51716669 24.74888839
1.57909186 24.51588839
1.64101703 24.39278839
1.70294221 24.46218839
1.76486738 24.35118839
1.76486738 24.35118839
1.81849616 24.42168839
1.87212494 24.42918839
1.92575372 24.54948839
1.97938250 24.67618839
2.03301128 24.82088839
2.08664006 24.92198839
2.14026884 24.95618839
2.19389762 25.04978839
2.24752640 25.22728839
2.30115516 25.34098839
2.35478394 25.46388839
2.40841272 25.65318839
2.46204149 25.61708839
2.51567027 25.75668839
2.56929905 25.93458839
2.62292783 25.93908839
2.67655661 25.78368839
2.73018539 25.88298839
2.78381417 25.74848839

0.00000000 25.95028839
0.03096259 25.87088839
0.06192517 25.85018839
0.09288776 25.94288839
0.12385035 25.93798839
0.15481293 26.10488839
0.18577552 26.12808839
0.21673811 26.00198839
0.24770069 26.06998839
0.27866328 26.11508839
0.30962587 26.03768839
0.34058845 26.13718839
0.37155104 26.29758839
0.40251363 26.32468839
0.43347621 26.28438839
0.46443878 26.18478839
0.49540137 26.12568839
0.52636395 26.06788839
0.55732654 25.98978839
0.58828913 25.98518839
0.58828913 25.98518839
0.65021430 26.10858839
0.71213947 25.97608839
0.77406465 25.77778839
0.83598982 25.44618839
0.89791496 25.48888839
0.95984013 25.44568839
1.02176530 25.28768839
1.08369048 25.26528839
1.14561565 25.22168839
1.20754082 25.36138839
1.26946600 25.26038839
1.33139117 25.42518839
1.39331634 25.42938839
1.45524151 24.98738839
1.51716669 24.76908839
1.57909186 24.70388839
1.64101703 24.47608839
1.70294221 24.47428839
1.76486738 24.65188839
1.76486738 24.65188839
1.81849616 24.51918839
1.87212494 24.44258839
1.92575372 24.60948839
1.97938250 24.76878839
2.03301128 24.85928839
2.08664006 24.98508839
2.14026884 25.11488839
2.19389762 25.10978839
2.24752640 25.25548839
2.30115516 25.37908839
2.35478394 25.54458839
2.40841272 25.88318839
2.46204149 26.00358839
2.51567027 26.19968839
2.56929905 26.25648839
2.62292783 26.16778839
2.67655661 26.00798839
2.73018539 25.95958839
2.78381417 25.95028839

0.00000000 26.16218839
0.03096259 26.20288839
0.06192517 26.17468839
0.09288776 26.21458839
0.12385035 26.34118839
0.15481293 26.32858839
0.18577552 26.28228839
0.21673811 26.29998839
0.24770069 26.22018839
0.27866328 26.20278839
0.30962587 26.34018839
0.34058845 26.46748839
0.37155104 26.43098839
0.40251363 26.34038839
0.43347621 26.46168839
0.46443878 26.36898839
0.49540137 26.25968839
0.52636395 26.15148839
0.55732654 26.02128839
0.58828913 25.98528839
0.58828913 25.98528839
0.65021430 26.12498839
0.71213947 26.04208839
0.77406465 25.96378839
0.83598982 25.90618839
0.89791496 25.86158839
0.95984013 25.50618839
1.02176530 25.47948839
1.08369048 25.56008839
1.14561565 25.58148839
1.20754082 25.62058839
1.26946600 25.52998839
1.33139117 25.48738839
1.39331634 25.45068839
1.45524151 25.02208839
1.51716669 24.81188839
1.57909186 24.81548839
1.64101703 24.57068839
1.70294221 24.62398839
1.76486738 24.72568839
1.76486738 24.72568839
1.81849616 24.55928839
1.87212494 24.62148839
1.92575372 24.68468839
1.97938250 24.87568839
2.03301128 25.01168839
2.08664006 25.00238839
2.14026884 25.20828839
2.19389762 25.25838839
2.24752640 25.34238839
2.30115516 25.57768839
2.35478394 25.99318839
2.40841272 26.00438839
2.46204149 26.03238839
2.51567027 26.35258839
2.56929905 26.45458839
2.62292783 26.38178839
2.67655661 26.34168839
2.73018539 26.01608839
2.78381417 26.16218839

0.00000000 26.21578839
0.03096259 26.21418839
0.06192517 26.26508839
0.09288776 26.30458839
0.12385035 26.37508839
0.15481293 26.36828839
0.18577552 26.38558839
0.21673811 26.52638839
0.24770069 26.69148839
0.27866328 26.65738839
0.30962587 26.55068839
0.34058845 26.49218839
0.37155104 26.49378839
0.40251363 26.41058839
0.43347621 26.47018839
0.46443878 26.41818839
0.49540137 26.26108839
0.52636395 26.26508839
0.55732654 26.20268839
0.58828913 26.00948839
0.58828913 26.00948839
0.65021430 26.37578839
0.71213947 26.36578839
0.77406465 26.00728839
0.83598982 26.23098839
0.89791496 25.86428839
0.95984013 25.82428839
1.02176530 25.76148839
1.08369048 25.78638839
1.14561565 25.86338839
1.20754082 25.72028839
1.26946600 25.80088839
1.33139117 25.77798839
1.39331634 25.69878839
1.45524151 25.17238839
1.51716669 24.99528839
1.57909186 24.95688839
1.64101703 24.70218839
1.70294221 24.70198839
1.76486738 24.72748839
1.76486738 24.72748839
1.81849616 24.69768839
1.87212494 24.75078839
1.92575372 24.81058839
1.97938250 24.92408839
2.03301128 25.08288839
2.08664006 25.27278839
2.14026884 25.28508839
2.19389762 25.32778839
2.24752640 25.39868839
2.30115516 25.59478839
2.35478394 26.11268839
2.40841272 26.26878839
2.46204149 26.64348839
2.51567027 26.91628839
2.56929905 26.52508839
2.62292783 26.56358839
2.67655661 26.44388839
2.73018539 26.20338839
2.78381417 26.21578839

0.00000000 26.44278839
0.03096259 26.50538839
0.06192517 26.64108839
0.09288776 26.75708839
0.12385035 26.68668839
0.15481293 26.62418839
0.18577552 26.66268839
0.21673811 26.67348839
0.24770069 26.70978839
0.27866328 26.74248839
0.30962587 26.79258839
0.34058845 26.68478839
0.37155104 26.63978839
0.40251363 26.80518839
0.43347621 26.73258839
0.46443878 26.64728839
0.49540137 26.43688839
0.52636395 26.47028839
0.55732654 26.27588839
0.58828913 26.27488839
0.58828913 26.27488839
0.65021430 26.45088839
0.71213947 26.48758839
0.77406465 26.52428839
0.83598982 26.30998839
0.89791496 26.10478839
0.95984013 25.98468839
1.02176530 25.81008839
1.08369048 25.87878839
1.14561565 25.96178839
1.20754082 26.16278839
1.26946600 25.85778839
1.33139117 25.82228839
1.39331634 25.70208839
1.45524151 25.34388839
1.51716669 25.02898839
1.57909186 24.99848839
1.64101703 24.83818839
1.70294221 24.70308839
1.76486738 24.72758839
1.76486738 24.72758839
1.81849616 24.78588839
1.87212494 24.78598839
1.92575372 24.95918839
1.97938250 24.98348839
2.03301128 25.21538839
2.08664006 25.35578839
2.14026884 25.45848839
2.19389762 25.53958839
2.24752640 25.54268839
2.30115516 25.65148839
2.35478394 26.19318839
2.40841272 26.63138839
2.46204149 26.91008839
2.51567027 26.94478839
2.56929905 26.77858839
2.62292783 26.58808839
2.67655661 26.67048839
2.73018539 26.69958839
2.78381417 26.44278839

0.00000000 27.11628839
0.03096259 27.13108839
0.06192517 27.06268839
0.09288776 26.93498839
0.12385035 26.82138839
0.15481293 26.84678839
0.18577552 26.84668839
0.21673811 26.82058839
0.24770069 26.76948839
0.27866328 26.89788839
0.30962587 26.83378839
0.34058845 26.74618839
0.37155104 26.75648839
0.40251363 26.90068839
0.43347621 26.83978839
0.46443878 26.65718839
0.49540137 26.64378839
0.52636395 26.49388839
0.55732654 26.38008839
0.58828913 26.31388839
0.58828913 26.31388839
0.65021430 26.55368839
0.71213947 26.64228839
0.77406465 26.61948839
0.83598982 26.33258839
0.89791496 26.18068839
0.95984013 26.15628839
1.02176530 26.07648839
1.08369048 25.89968839
1.14561565 26.19768839
1.20754082 26.17728839
1.26946600 26.09788839
1.33139117 25.90058839
1.39331634 25.84788839
1.45524151 25.42998839
1.51716669 25.15848839
1.57909186 25.03728839
1.64101703 25.00928839
1.70294221 24.81528839
1.76486738 24.76318839
1.76486738 24.76318839
1.81849616 24.81918839
1.87212494 24.97618839
1.92575372 24.98248839
1.97938250 25.18988839
2.03301128 25.23858839
2.08664006 25.43688839
2.14026884 25.63598839
2.19389762 25.71568839
2.24752640 25.58928839
2.30115516 25.91658839
2.35478394 26.26128839
2.40841272 26.71148839
2.46204149 27.23338839
2.51567027 27.22068839
2.56929905 26.99528839
2.62292783 27.03648839
2.67655661 26.89248839
2.73018539 26.95938839
2.78381417 27.11628839

0.00000000 27.23328839
0.03096259 27.15688839
0.06192517 27.17978839
0.09288776 27.02768839
0.12385035 27.00488839
0.15481293 27.08548839
0.18577552 27.23448839
0.21673811 27.22298839
0.24770069 27.14588839
0.27866328 27.05838839
0.30962587 27.12508839
0.34058845 27.07858839
0.37155104 27.06788839
0.40251363 26.92878839
0.43347621 26.84408839
0.46443878 26.76678839
0.49540137 26.67618839
0.52636395 26.52748839
0.55732654 26.66918839
0.58828913 26.63608839
0.58828913 26.63608839
0.65021430 26.60028839
0.71213947 26.74238839
0.77406465 26.67368839
0.83598982 26.56688839
0.89791496 26.31748839
0.95984013 26.16738839
1.02176530 26.28388839
1.08369048 26.41198839
1.14561565 26.48918839
1.20754082 26.34248839
1.26946600 26.23958839
1.33139117 26.03238839
1.39331634 25.97138839
1.45524151 25.65188839
1.51716669 25.38508839
1.57909186 25.08368839
1.64101703 25.28668839
1.70294221 25.03988839
1.76486738 24.76328839
1.76486738 24.76328839
1.81849616 24.95418839
1.87212494 25.22008839
1.92575372 25.33198839
1.97938250 25.40258839
2.03301128 25.29668839
2.08664006 25.67818839
2.14026884 25.68278839
2.19389762 25.83048839
2.24752640 25.94018839
2.30115516 26.10328839
2.35478394 26.35348839
2.40841272 26.74208839
2.46204149 27.30458839
2.51567027 27.24488839
2.56929905 27.16958839
2.62292783 27.16578839
2.67655661 27.09578839
2.73018539 27.14078839
2.78381417 27.23328839

0.00000000 27.30978839
0.03096259 27.36498839
0.06192517 27.24078839
0.09288776 27.26368839
0.12385035 27.34148839
0.15481293 27.33668839
0.18577552 27.28268839
0.21673811 27.29238839
0.24770069 27.24738839
0.27866328 27.20998839
0.30962587 27.17308839
0.34058845 27.25348839
0.37155104 27.14108839
0.40251363 27.00518839
0.43347621 26.96638839
0.46443878 26.81548839
0.49540137 26.81178839
0.52636395 26.82028839
0.55732654 26.78208839
0.58828913 26.63608839
0.58828913 26.63608839
0.65021430 26.98958839
0.71213947 26.93808839
0.77406465 26.87098839
0.83598982 26.91708839
0.89791496 26.64268839
0.95984013 26.37228839
1.02176530 26.37838839
1.08369048 26.63518839
1.14561565 26.51408839
1.20754082 26.38708839
1.26946600 26.40638839
1.33139117 26.15768839
1.39331634 25.99668839
1.45524151 25.76728839
1.51716669 25.44838839
1.57909186 25.43988839
1.64101703 25.45598839
1.70294221 25.29388839
1.76486738 25.01248839
1.76486738 25.01248839
1.81849616 25.26168839
1.87212494 25.37628839
1.92575372 25.55948839
1.97938250 25.62138839
2.03301128 25.49478839
2.08664006 25.69438839
2.14026884 25.84928839
2.19389762 25.83078839
2.24752640 26.07428839
2.30115516 26.40288839
2.35478394 26.54398839
2.40841272 26.79938839
2.46204149 27.35638839
2.51567027 27.29398839
2.56929905 27.38128839
2.62292783 27.18048839
2.67655661 27.28958839
2.73018539 27.31788839
2.78381417 27.30978839

0.00000000 27.71888839
0.03096259 27.56628839
0.06192517 27.48968839
0.09288776 27.50958839
0.12385035 27.50988839
0.15481293 27.50368839
0.18577552 27.42738839
0.21673811 27.31858839
0.24770069 27.26838839
0.27866328 27.21978839
0.30962587 27.24188839
0.34058845 27.38698839
0.37155104 27.44158839
0.40251363 27.17688839
0.43347621 27.04938839
0.46443878 27.03998839
0.49540137 27.02778839
0.52636395 26.96188839
0.55732654 26.87088839
0.58828913 27.08168839
0.58828913 27.08168839
0.65021430 27.01028839
0.71213947 27.22668839
0.77406465 27.12528839
0.83598982 26.92498839
0.89791496 26.82498839
0.95984013 26.73218839
1.02176530 26.66668839
1.08369048 26.65208839
1.14561565 26.74058839
1.20754082 26.71018839
1.26946600 26.60398839
1.33139117 26.35498839
1.39331634 26.01738839
1.45524151 25.98958839
1.51716669 25.89328839
1.57909186 25.66978839
1.64101703 25.65708839
1.70294221 25.67878839
1.76486738 25.69718839
1.76486738 25.69718839
1.81849616 25.69148839
1.87212494 25.77688839
1.92575372 25.67018839
1.97938250 25.75668839
2.03301128 25.76718839
2.08664006 25.88538839
2.14026884 26.12908839
2.19389762 26.11338839
2.24752640 26.22138839
2.30115516 26.53718839
2.35478394 26.65908839
2.40841272 27.05938839
2.46204149 27.39588839
2.51567027 27.71758839
2.56929905 27.87688839
2.62292783 27.59768839
2.67655661 27.42258839
2.73018539 27.63548839
2.78381417 27.71888839

0.00000000 27.77758839
0.03096259 27.71368839
0.06192517 27.69318839
0.09288776 27.64838839
0.12385035 27.59378839
0.15481293 27.54318839
0.18577552 27.53828839
0.21673811 27.70548839
0.24770069 27.82478839
0.27866328 27.71888839
0.30962587 27.62078839
0.34058845 27.54488839
0.37155104 27.46458839
0.40251363 27.22208839
0.43347621 27.07458839
0.46443878 27.09058839
0.49540137 27.02788839
0.52636395 27.15388839
0.55732654 27.25718839
0.58828913 27.26658839
0.58828913 27.26658839
0.65021430 27.07268839
0.71213947 27.35448839
0.77406465 27.13858839
0.83598982 26.97568839
0.89791496 27.07818839
0.95984013 26.86958839
1.02176530 26.78578839
1.08369048 26.75048839
1.14561565 26.83458839
1.20754082 26.76508839
1.26946600 26.69568839
1.33139117 26.38868839
1.39331634 26.14928839
1.45524151 26.01678839
1.51716669 25.97508839
1.57909186 25.71668839
1.64101703 25.84748839
1.70294221 25.72668839
1.76486738 25.69738839
1.76486738 25.69738839
1.81849616 25.70348839
1.87212494 25.82548839
1.92575372 25.76658839
1.97938250 25.75878839
2.03301128 25.92578839
2.08664006 25.98698839
2.14026884 26.14658839
2.19389762 26.27138839
2.24752640 26.26978839
2.30115516 26.62118839
2.35478394 26.72728839
2.40841272 27.22008839
2.46204149 27.46598839
2.51567027 27.80238839
2.56929905 28.01548839
2.62292783 27.63048839
2.67655661 27.56808839
2.73018539 27.67118839
2.78381417 27.77758839

0.00000000 -14.02381161
0.03096259 -14.02231161
0.06192517 -14.01781161
0.09288776 -14.01041161
0.12385035 -14.00011161
0.15481293 -13.98701161
0.18577552 -13.97111161
0.21673811 -13.95261161
0.24770069 -13.93161161
0.27866328 -13.90831161
0.30962587 -13.88281161
0.34058845 -13.85541161
0.37155104 -13.82611161
0.40251363 -13.79521161
0.43347621 -13.76311161
0.46443878 -13.72981161
0.49540137 -13.69561161
0.52636395 -13.66091161
0.55732654 -13.62591161
0.58828913 -13.59111161
0.58828913 -13.59111161
0.65021430 -13.67111161
0.71213947 -13.77181161
0.77406465 -13.89201161
0.83598982 -14.02901161
0.89791496 -14.17941161
0.95984013 -14.33901161
1.02176530 -14.50361161
1.08369048 -14.66891161
1.14561565 -14.83101161
1.20754082 -14.98641161
1.26946600 -15.13231161
1.33139117 -15.26611161
1.39331634 -15.38571161
1.45524151 -15.48951161
1.51716669 -15.57601161
1.57909186 -15.64441161
1.64101703 -15.69371161
1.70294221 -15.72351161
1.76486738 -15.73351161
1.76486738 -15.73351161
1.81849616 -15.72601161
1.87212494 -15.70371161
1.92575372 -15.66651161
1.97938250 -15.61501161
2.03301128 -15.54941161
2.08664006 -15.47051161
2.14026884 -15.37881161
2.19389762 -15.27541161
2.24752640 -15.16131161
2.30115516 -15.03811161
2.35478394 -14.90731161
2.40841272 -14.77111161
2.46204149 -14.63201161
2.51567027 -14.49321161
2.56929905 -14.35871161
2.62292783 -14.23401161
2.67655661 -14.12761161
2.73018539 -14.05201161
2.78381417 -14.02381161

0.00000000 -13.85781161
0.03096259 -13.85631161
0.06192517 -13.85211161
0.09288776 -13.84501161
0.12385035 -13.83531161
0.15481293 -13.82301161
0.18577552 -13.80831161
0.21673811 -13.79151161
0.24770069 -13.77271161
0.27866328 -13.75241161
0.30962587 -13.73081161
0.34058845 -13.70831161
0.37155104 -13.68541161
0.40251363 -13.66271161
0.43347621 -13.64061161
0.46443878 -13.61971161
0.49540137 -13.60061161
0.52636395 -13.58421161
0.55732654 -13.57171161
0.58828913 -13.59111161
0.58828913 -13.59111161
0.65021430 -13.58661161
0.71213947 -13.63531161
0.77406465 -13.70871161
0.83598982 -13.80591161
0.89791496 -13.92391161
0.95984013 -14.05831161
1.02176530 -14.20371161
1.08369048 -14.35491161
1.14561565 -14.50681161
1.20754082 -14.65501161
1.26946600 -14.79571161
1.33139117 -14.92581161
1.39331634 -15.04281161
1.45524151 -15.14481161
1.51716669 -15.23001161
1.57909186 -15.29751161
1.64101703 -15.34631161
1.70294221 -15.37581161
1.76486738 -15.38561161
1.76486738 -15.38561161
1.81849616 -15.37821161
1.87212494 -15.35611161
1.92575372 -15.31941161
1.97938250 -15.26851161
2.03301128 -15.20381161
2.08664006 -15.12611161
2.14026884 -15.03621161
2.19389762 -14.93521161
2.24752640 -14.82451161
2.30115516 -14.70591161
2.35478394 -14.58171161
2.40841272 -14.45471161
2.46204149 -14.32811161
2.51567027 -14.20641161
2.56929905 -14.09431161
2.62292783 -13.99751161
2.67655661 -13.92211161
2.73018539 -13.87421161
2.78381417 -13.85781161

0.00000000 -13.70781161
0.03096259 -13.70681161
0.06192517 -13.70391161
0.09288776 -13.69891161
0.12385035 -13.69221161
0.15481293 -13.68371161
0.18577552 -13.67371161
0.21673811 -13.66241161
0.24770069 -13.65001161
0.27866328 -13.63681161
0.30962587 -13.62311161
0.34058845 -13.60941161
0.37155104 -13.59621161
0.40251363 -13.58381161
0.43347621 -13.57281161
0.46443878 -13.56391161
0.49540137 -13.55751161
0.52636395 -13.55441161
0.55732654 -13.55631161
0.58828913 -13.55991161
0.58828913 -13.55991161
0.65021430 -13.55461161
0.71213947 -13.57061161
0.77406465 -13.61061161
0.83598982 -13.67531161
0.89791496 -13.76271161
0.95984013 -13.86931161
1.02176530 -13.99031161
1.08369048 -14.12031161
1.14561565 -14.25431161
1.20754082 -14.38741161
1.26946600 -14.51571161
1.33139117 -14.63571161
1.39331634 -14.74471161
1.45524151 -14.84021161
1.51716669 -14.92061161
1.57909186 -14.98451161
1.64101703 -15.03081161
1.70294221 -15.05881161
1.76486738 -15.06821161
1.76486738 -15.06821161
1.81849616 -15.06121161
1.87212494 -15.04011161
1.92575372 -15.00521161
1.97938250 -14.95701161
2.03301128 -14.89591161
2.08664006 -14.82271161
2.14026884 -14.73851161
2.19389762 -14.64441161
2.24752640 -14.54211161
2.30115516 -14.43351161
2.35478394 -14.32111161
2.40841272 -14.20771161
2.46204149 -14.09671161
2.51567027 -13.99211161
2.56929905 -13.89821161
2.62292783 -13.81941161
2.67655661 -13.75941161
2.73018539 -13.72121161
2.78381417 -13.70781161

0.00000000 -13.44671161
0.03096259 -13.44651161
0.06192517 -13.44581161
0.09288776 -13.44481161
0.12385035 -13.44351161
0.15481293 -13.44211161
0.18577552 -13.44081161
0.21673811 -13.43991161
0.24770069 -13.43961161
0.27866328 -13.44031161
0.30962587 -13.44241161
0.34058845 -13.44631161
0.37155104 -13.45221161
0.40251363 -13.46081161
0.43347621 -13.47251161
0.46443878 -13.48761161
0.49540137 -13.50651161
0.52636395 -13.52961161
0.55732654 -13.55511161
0.58828913 -13.55991161
0.58828913 -13.55991161
0.65021430 -13.52081161
0.71213947 -13.45471161
0.77406465 -13.39361161
0.83598982 -13.33951161
0.89791496 -13.29401161
0.95984013 -13.25831161
1.02176530 -13.23291161
1.08369048 -13.21761161
1.14561565 -13.21191161
1.20754082 -13.21451161
1.26946600 -13.22381161
1.33139117 -13.23801161
1.39331634 -13.25511161
1.45524151 -13.27321161
1.51716669 -13.29061161
1.57909186 -13.30581161
1.64101703 -13.31751161
1.70294221 -13.32491161
1.76486738 -13.32741161
1.76486738 -13.32741161
1.81849616 -13.32551161
1.87212494 -13.31991161
1.92575372 -13.31091161
1.97938250 -13.29911161
2.03301128 -13.28511161
2.08664006 -13.26991161
2.14026884 -13.25451161
2.19389762 -13.24031161
2.24752640 -13.22891161
2.30115516 -13.22171161
2.35478394 -13.22041161
2.40841272 -13.22671161
2.46204149 -13.24191161
2.51567027 -13.26701161
2.56929905 -13.30201161
2.62292783 -13.34501161
2.67655661 -13.39131161
2.73018539 -13.43051161
2.78381417 -13.44671161

0.00000000 -8.49441161
0.03096259 -8.49261161
0.06192517 -8.48731161
0.09288776 -8.47861161
0.12385035 -8.46661161
0.15481293 -8.45141161
0.18577552 -8.43351161
0.21673811 -8.41311161
0.24770069 -8.39061161
0.27866328 -8.36661161
0.30962587 -8.34161161
0.34058845 -8.31641161
0.37155104 -8.29161161
0.40251363 -8.26831161
0.43347621 -8.24701161
0.46443878 -8.22861161
0.49540137 -8.21341161
0.52636395 -8.20161161
0.55732654 -8.19261161
0.58828913 -8.18561161
0.58828913 -8.18561161
0.65021430 -8.19831161
0.71213947 -8.20131161
0.77406465 -8.18211161
0.83598982 -8.13331161
0.89791496 -8.05471161
0.95984013 -7.95301161
1.02176530 -7.84181161
1.08369048 -7.73981161
1.14561565 -7.66611161
1.20754082 -7.63211161
1.26946600 -7.63691161
1.33139117 -7.67041161
1.39331634 -7.72011161
1.45524151 -7.77561161
1.51716669 -7.82901161
1.57909186 -7.87501161
1.64101703 -7.91001161
1.70294221 -7.93181161
1.76486738 -7.93921161
1.76486738 -7.93921161
1.81849616 -7.93371161
1.87212494 -7.91721161
1.92575372 -7.89061161
1.97938250 -7.85491161
2.03301128 -7.81221161
2.08664006 -7.76531161
2.14026884 -7.71861161
2.19389762 -7.67821161
2.24752640 -7.65291161
2.30115516 -7.65381161
